OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,TotalAmount
1738,228,80,2024-07-02,3,5357.74,16073.22
1869,242,80,2023-09-18,4,5357.74,21430.96
2488,738,80,2023-12-08,1,5357.74,5357.74
2660,675,80,2023-10-15,1,5357.74,5357.74
201,22,310,2023-06-18,2,1909.79,3819.58
663,875,310,2023-01-23,4,1909.79,7639.16
1156,304,310,2023-02-17,4,1909.79,7639.16
1490,439,310,2024-09-15,2,1909.79,3819.58
2026,317,310,2023-03-29,2,1909.79,3819.58
2159,251,310,2023-12-04,1,1909.79,1909.79
2301,285,310,2023-01-12,1,1909.79,1909.79
2656,947,310,2024-07-22,1,1909.79,1909.79
2695,627,310,2023-09-10,3,1909.79,5729.37
206,753,419,2024-05-30,2,8487.22,16974.44
1670,232,419,2024-02-03,4,8487.22,33948.88
1700,227,419,2023-01-11,2,8487.22,16974.44
1992,390,419,2024-10-04,3,8487.22,25461.659999999996
208,571,173,2024-03-28,1,4614.19,4614.19
504,248,173,2024-09-26,4,4614.19,18456.76
2218,241,173,2024-03-24,1,4614.19,4614.19
209,799,46,2023-03-01,2,3935.19,7870.38
1150,917,46,2024-12-16,2,3935.19,7870.38
1230,471,46,2023-06-13,1,3935.19,3935.19
2369,384,46,2024-07-22,4,3935.19,15740.76
2577,495,46,2023-01-09,4,3935.19,15740.76
2904,255,46,2023-08-28,1,3935.19,3935.19
2994,224,46,2024-10-12,4,3935.19,15740.76
210,938,328,2023-11-07,2,8603.67,17207.34
545,367,328,2023-05-17,1,8603.67,8603.67
814,330,328,2023-11-19,3,8603.67,25811.010000000002
1288,438,328,2024-12-17,4,8603.67,34414.68
1293,936,328,2024-04-23,2,8603.67,17207.34
2521,910,328,2023-07-19,3,8603.67,25811.010000000002
2930,970,328,2024-11-13,2,8603.67,17207.34
211,202,236,2024-06-11,2,4834.77,9669.54
335,452,236,2023-02-28,3,4834.77,14504.310000000001
440,98,236,2024-04-19,3,4834.77,14504.310000000001
647,335,236,2024-10-18,4,4834.77,19339.08
1208,563,236,2024-05-20,4,4834.77,19339.08
1371,485,236,2024-12-06,2,4834.77,9669.54
2427,296,236,2023-02-07,2,4834.77,9669.54
2808,947,236,2024-12-06,2,4834.77,9669.54
215,767,282,2024-10-24,2,5975.51,11951.02
944,572,282,2023-09-27,1,5975.51,5975.51
1209,661,282,2023-11-16,1,5975.51,5975.51
1429,920,282,2023-08-24,4,5975.51,23902.04
1529,738,282,2024-07-17,3,5975.51,17926.53
2966,607,282,2024-06-27,4,5975.51,23902.04
2981,134,282,2024-05-28,1,5975.51,5975.51
218,977,409,2023-06-02,2,2467.67,4935.34
511,449,409,2024-04-03,2,2467.67,4935.34
519,83,409,2024-12-13,3,2467.67,7403.01
658,772,409,2023-10-03,2,2467.67,4935.34
1597,699,409,2023-07-10,2,2467.67,4935.34
1957,166,409,2023-08-14,3,2467.67,7403.01
2051,190,409,2024-04-02,4,2467.67,9870.68
2250,942,409,2024-01-22,1,2467.67,2467.67
2761,381,409,2024-11-05,3,2467.67,7403.01
219,651,489,2024-02-05,4,7659.43,30637.72
586,314,489,2023-04-25,2,7659.43,15318.86
2179,495,489,2023-05-09,1,7659.43,7659.43
2638,611,489,2024-02-21,3,7659.43,22978.29
220,480,65,2023-10-06,3,5165.65,15496.949999999999
815,936,65,2024-08-16,3,5165.65,15496.949999999999
889,659,65,2024-07-26,2,5165.65,10331.3
1567,388,65,2023-05-13,3,5165.65,15496.949999999999
2565,337,65,2024-08-25,4,5165.65,20662.6
2663,364,65,2024-03-16,4,5165.65,20662.6
223,505,115,2024-02-02,1,5369.35,5369.35
527,928,115,2024-03-19,1,5369.35,5369.35
1005,804,115,2023-09-06,4,5369.35,21477.4
2610,797,115,2023-05-17,4,5369.35,21477.4
2921,101,115,2024-04-07,2,5369.35,10738.7
224,785,64,2024-08-27,4,5305.54,21222.16
1441,490,64,2024-11-17,3,5305.54,15916.619999999999
2346,517,64,2024-01-22,4,5305.54,21222.16
2355,989,64,2024-02-15,2,5305.54,10611.08
2850,260,64,2024-08-22,2,5305.54,10611.08
227,436,363,2023-12-25,2,7388.38,14776.76
713,814,363,2024-01-11,4,7388.38,29553.52
795,559,363,2023-04-18,1,7388.38,7388.38
1139,859,363,2024-10-02,2,7388.38,14776.76
228,111,407,2024-03-15,1,5863.87,5863.87
240,81,407,2023-11-22,4,5863.87,23455.48
322,240,407,2024-11-07,3,5863.87,17591.61
772,662,407,2023-04-14,2,5863.87,11727.74
1709,104,407,2023-01-28,2,5863.87,11727.74
2259,63,407,2024-08-03,4,5863.87,23455.48
2496,636,407,2023-04-05,4,5863.87,23455.48
229,153,352,2024-08-11,4,8250.76,33003.04
347,952,352,2023-04-28,4,8250.76,33003.04
635,445,352,2023-03-31,1,8250.76,8250.76
1060,992,352,2024-08-16,3,8250.76,24752.28
1418,988,352,2023-07-05,2,8250.76,16501.52
1693,493,352,2024-11-02,1,8250.76,8250.76
2855,457,352,2023-10-30,1,8250.76,8250.76
2957,683,352,2024-08-11,4,8250.76,33003.04
230,635,158,2024-04-10,2,9496.21,18992.42
844,794,158,2023-11-23,1,9496.21,9496.21
997,401,158,2023-12-29,2,9496.21,18992.42
1959,496,158,2024-07-13,4,9496.21,37984.84
2046,808,158,2023-06-09,3,9496.21,28488.629999999997
236,191,225,2024-12-01,1,5536.39,5536.39
297,78,225,2024-05-16,4,5536.39,22145.56
2299,27,225,2024-05-14,4,5536.39,22145.56
2508,613,225,2024-08-07,2,5536.39,11072.78
237,729,405,2023-01-17,4,691.19,2764.76
797,127,405,2024-03-18,2,691.19,1382.38
999,727,405,2023-12-22,3,691.19,2073.57
1287,804,405,2024-06-03,2,691.19,1382.38
1403,516,405,2024-11-05,4,691.19,2764.76
1777,511,405,2023-06-29,4,691.19,2764.76
1820,246,405,2023-07-30,3,691.19,2073.57
238,563,313,2024-06-14,1,6793.47,6793.47
261,681,313,2024-11-20,3,6793.47,20380.41
1058,990,313,2024-07-15,1,6793.47,6793.47
1416,375,313,2023-04-14,1,6793.47,6793.47
1861,988,313,2024-07-21,4,6793.47,27173.88
2205,503,313,2023-10-04,2,6793.47,13586.94
2795,798,313,2023-07-21,3,6793.47,20380.41
2881,260,313,2024-10-02,4,6793.47,27173.88
2918,664,313,2024-11-06,4,6793.47,27173.88
239,804,103,2024-12-31,3,4792.66,14377.98
424,325,103,2024-04-14,2,4792.66,9585.32
992,895,103,2023-07-22,3,4792.66,14377.98
1620,338,103,2024-08-28,4,4792.66,19170.64
2010,575,103,2023-06-27,2,4792.66,9585.32
2201,405,103,2024-04-15,4,4792.66,19170.64
2383,130,103,2024-08-02,2,4792.66,9585.32
2561,718,103,2024-11-03,1,4792.66,4792.66
2620,731,103,2024-09-15,1,4792.66,4792.66
2691,200,103,2023-07-30,3,4792.66,14377.98
241,489,347,2024-09-23,2,4734.73,9469.46
255,509,347,2023-01-07,2,4734.73,9469.46
257,313,347,2023-01-16,4,4734.73,18938.92
662,573,347,2024-12-13,4,4734.73,18938.92
1698,233,347,2024-10-25,4,4734.73,18938.92
2321,427,347,2024-08-23,2,4734.73,9469.46
244,194,466,2024-08-18,2,5273.14,10546.28
1945,22,466,2024-01-20,1,5273.14,5273.14
2618,837,466,2023-03-13,4,5273.14,21092.56
2680,441,466,2023-05-18,3,5273.14,15819.420000000002
2856,189,466,2024-04-08,3,5273.14,15819.420000000002
245,104,88,2024-12-08,1,9776.78,9776.78
359,993,88,2023-06-20,4,9776.78,39107.12
1460,271,88,2023-03-18,3,9776.78,29330.340000000004
1531,406,88,2023-11-09,3,9776.78,29330.340000000004
2067,201,88,2024-07-08,4,9776.78,39107.12
2135,901,88,2024-09-10,3,9776.78,29330.340000000004
246,783,371,2023-07-21,1,7646.86,7646.86
1316,952,371,2024-08-06,4,7646.86,30587.44
1916,457,371,2024-12-11,2,7646.86,15293.72
2468,468,371,2023-08-25,1,7646.86,7646.86
247,96,303,2023-12-10,4,5689.83,22759.32
249,891,435,2024-02-04,2,9313.01,18626.02
536,54,435,2023-08-23,2,9313.01,18626.02
805,363,435,2024-05-03,2,9313.01,18626.02
1454,371,435,2024-10-12,4,9313.01,37252.04
2516,622,435,2023-11-29,3,9313.01,27939.03
2720,427,435,2024-02-06,3,9313.01,27939.03
250,198,170,2023-08-06,1,3686.45,3686.45
1008,757,170,2024-01-25,1,3686.45,3686.45
1684,853,170,2023-04-03,2,3686.45,7372.9
1702,139,170,2024-12-26,3,3686.45,11059.349999999999
2293,787,170,2023-09-05,2,3686.45,7372.9
2765,116,170,2023-09-13,1,3686.45,3686.45
2942,541,170,2024-06-24,4,3686.45,14745.8
251,1,135,2024-03-20,4,7372.32,29489.28
1268,207,135,2024-05-27,3,7372.32,22116.96
1378,296,135,2023-03-26,2,7372.32,14744.64
2070,962,135,2024-09-16,4,7372.32,29489.28
2526,150,135,2024-06-05,4,7372.32,29489.28
2955,259,135,2023-10-24,1,7372.32,7372.32
252,407,50,2023-08-10,2,5471.09,10942.18
614,494,50,2023-09-10,1,5471.09,5471.09
622,295,50,2024-04-21,3,5471.09,16413.27
2995,220,50,2023-08-09,2,5471.09,10942.18
259,418,245,2024-06-07,2,2735.06,5470.12
675,121,245,2023-10-26,4,2735.06,10940.24
260,763,109,2023-01-21,1,1600.68,1600.68
369,902,109,2023-05-21,3,1600.68,4802.04
391,679,109,2023-08-25,3,1600.68,4802.04
554,248,109,2023-10-08,4,1600.68,6402.72
948,479,109,2023-02-15,3,1600.68,4802.04
1908,959,109,2024-06-26,3,1600.68,4802.04
2002,462,109,2024-07-26,1,1600.68,1600.68
2670,772,109,2024-05-31,4,1600.68,6402.72
262,477,287,2023-08-16,4,9410.44,37641.76
352,595,287,2024-04-04,1,9410.44,9410.44
437,583,287,2023-08-25,3,9410.44,28231.32
981,721,287,2024-12-03,2,9410.44,18820.88
1440,991,287,2023-02-22,4,9410.44,37641.76
263,73,21,2023-10-15,1,6499.86,6499.86
344,840,21,2023-10-01,3,6499.86,19499.579999999998
539,756,21,2024-05-24,4,6499.86,25999.44
1866,192,21,2024-11-19,4,6499.86,25999.44
2365,147,21,2023-09-25,1,6499.86,6499.86
2466,534,21,2023-01-23,4,6499.86,25999.44
2687,854,21,2023-02-09,2,6499.86,12999.72
264,141,90,2023-05-14,1,1444.31,1444.31
537,690,90,2024-05-14,1,1444.31,1444.31
995,925,90,2023-07-21,4,1444.31,5777.24
1179,125,90,2024-11-30,1,1444.31,1444.31
1509,310,90,2023-09-03,3,1444.31,4332.93
1600,229,90,2024-10-14,4,1444.31,5777.24
1705,149,90,2024-02-15,3,1444.31,4332.93
2452,778,90,2024-01-28,3,1444.31,4332.93
2514,917,90,2023-10-20,3,1444.31,4332.93
2696,26,90,2024-06-16,1,1444.31,1444.31
265,582,296,2023-10-10,1,9435.54,9435.54
425,412,296,2024-11-05,3,9435.54,28306.620000000003
786,932,296,2023-07-31,4,9435.54,37742.16
1234,645,296,2024-07-01,1,9435.54,9435.54
1478,447,296,2024-12-13,3,9435.54,28306.620000000003
1840,878,296,2023-04-21,1,9435.54,9435.54
2165,125,296,2023-08-20,4,9435.54,37742.16
266,262,112,2024-02-08,2,7758.04,15516.08
548,605,112,2024-02-23,1,7758.04,7758.04
845,305,112,2023-08-13,1,7758.04,7758.04
1357,946,112,2023-05-08,1,7758.04,7758.04
1500,849,112,2024-08-18,2,7758.04,15516.08
2654,29,112,2024-09-22,3,7758.04,23274.12
2793,334,112,2024-10-07,3,7758.04,23274.12
272,575,101,2023-09-16,2,3766.93,7533.86
1043,658,101,2024-11-30,3,3766.93,11300.789999999999
1088,769,101,2023-09-27,4,3766.93,15067.72
1636,364,101,2024-09-19,4,3766.93,15067.72
1663,904,101,2023-06-21,1,3766.93,3766.93
2707,435,101,2023-12-30,2,3766.93,7533.86
273,561,246,2023-04-13,1,318.07,318.07
420,17,246,2024-10-29,4,318.07,1272.28
564,680,246,2024-11-05,2,318.07,636.14
1252,406,246,2023-03-06,2,318.07,636.14
1384,110,246,2023-04-22,4,318.07,1272.28
1456,936,246,2024-01-16,4,318.07,1272.28
1703,856,246,2023-01-15,1,318.07,318.07
1769,184,246,2023-03-27,4,318.07,1272.28
1947,611,246,2023-07-17,4,318.07,1272.28
2847,427,246,2023-05-07,4,318.07,1272.28
274,76,117,2024-07-20,3,2544.38,7633.14
404,822,117,2023-12-10,3,2544.38,7633.14
1046,369,117,2023-09-28,3,2544.38,7633.14
1068,903,117,2024-08-28,4,2544.38,10177.52
1799,271,117,2024-04-12,4,2544.38,10177.52
2227,364,117,2023-11-29,3,2544.38,7633.14
2462,421,117,2024-07-11,2,2544.38,5088.76
2570,558,117,2023-12-05,1,2544.38,2544.38
2645,437,117,2023-01-18,2,2544.38,5088.76
2979,172,117,2024-10-22,2,2544.38,5088.76
276,175,401,2023-07-17,2,7130.34,14260.68
1083,340,401,2024-02-08,3,7130.34,21391.02
1311,519,401,2024-12-06,3,7130.34,21391.02
279,192,450,2023-08-25,1,4640.12,4640.12
1127,27,450,2023-09-10,3,4640.12,13920.36
2084,658,450,2024-05-18,2,4640.12,9280.24
2894,278,450,2024-03-14,2,4640.12,9280.24
281,849,58,2023-05-01,2,1078.85,2157.7
929,635,58,2023-06-02,3,1078.85,3236.5499999999997
1624,606,58,2024-06-20,4,1078.85,4315.4
1834,481,58,2023-05-03,1,1078.85,1078.85
2475,160,58,2024-10-01,3,1078.85,3236.5499999999997
2531,22,58,2023-03-18,4,1078.85,4315.4
2792,782,58,2024-11-27,3,1078.85,3236.5499999999997
2860,920,58,2023-05-19,1,1078.85,1078.85
282,963,498,2024-05-20,3,8099.98,24299.94
616,721,498,2024-02-19,2,8099.98,16199.96
1024,237,498,2024-07-01,2,8099.98,16199.96
1780,250,498,2023-04-06,1,8099.98,8099.98
2102,620,498,2023-12-30,2,8099.98,16199.96
2115,741,498,2024-07-19,3,8099.98,24299.94
2478,322,498,2024-08-20,1,8099.98,8099.98
2644,58,498,2024-03-20,3,8099.98,24299.94
283,474,297,2023-07-01,3,4281.61,12844.829999999998
1808,983,297,2024-11-29,2,4281.61,8563.22
2094,173,297,2024-10-10,2,4281.61,8563.22
2204,903,297,2024-03-27,1,4281.61,4281.61
2242,923,297,2024-12-17,2,4281.61,8563.22
2621,601,297,2024-04-29,3,4281.61,12844.829999999998
2724,942,297,2023-01-31,2,4281.61,8563.22
2848,502,297,2024-12-05,2,4281.61,8563.22
285,100,331,2024-09-25,3,4216.4,12649.199999999999
524,237,331,2023-08-24,4,4216.4,16865.6
578,944,331,2024-01-09,1,4216.4,4216.4
1431,940,331,2023-08-16,4,4216.4,16865.6
2579,610,331,2023-03-18,2,4216.4,8432.8
2927,761,331,2024-03-25,1,4216.4,4216.4
287,864,38,2023-11-11,3,935.48,2806.44
659,214,38,2024-11-12,1,935.48,935.48
2033,355,38,2024-04-20,4,935.48,3741.92
2333,915,38,2024-04-17,4,935.48,3741.92
288,128,390,2024-09-09,1,6663.77,6663.77
694,69,390,2023-07-23,1,6663.77,6663.77
933,851,390,2023-01-06,4,6663.77,26655.08
1393,540,390,2023-11-26,2,6663.77,13327.54
2763,566,390,2024-09-14,4,6663.77,26655.08
290,914,75,2023-08-20,3,3920.16,11760.48
457,230,75,2024-04-20,4,3920.16,15680.64
532,657,75,2023-04-14,2,3920.16,7840.32
1626,624,75,2024-02-09,4,3920.16,15680.64
2236,900,75,2024-12-10,1,3920.16,3920.16
2617,941,75,2024-06-23,2,3920.16,7840.32
2777,215,75,2024-04-11,4,3920.16,15680.64
291,369,142,2024-02-24,2,8540.32,17080.64
292,851,322,2024-03-17,1,8671.62,8671.62
711,749,322,2023-07-27,4,8671.62,34686.48
1235,343,322,2024-07-13,3,8671.62,26014.86
1923,674,322,2023-07-26,1,8671.62,8671.62
2131,452,322,2024-05-08,1,8671.62,8671.62
2448,796,322,2023-08-02,1,8671.62,8671.62
2533,639,322,2023-05-11,3,8671.62,26014.86
294,884,259,2023-01-24,4,8232.18,32928.72
1508,607,259,2023-11-03,4,8232.18,32928.72
2154,599,259,2024-07-10,2,8232.18,16464.36
2220,530,259,2024-05-16,4,8232.18,32928.72
2438,182,259,2024-08-10,2,8232.18,16464.36
2576,310,259,2023-08-11,1,8232.18,8232.18
2628,608,259,2024-05-06,3,8232.18,24696.54
295,419,373,2023-04-19,3,2745.8,8237.400000000001
580,296,373,2024-03-19,4,2745.8,10983.2
1147,803,373,2023-04-15,1,2745.8,2745.8
1254,754,373,2023-11-13,1,2745.8,2745.8
1917,615,373,2023-12-22,1,2745.8,2745.8
1946,678,373,2024-09-21,3,2745.8,8237.400000000001
2285,293,373,2024-05-26,1,2745.8,2745.8
2507,524,373,2024-06-25,4,2745.8,10983.2
2536,356,373,2023-06-12,3,2745.8,8237.400000000001
2963,929,373,2023-04-01,2,2745.8,5491.6
296,488,355,2024-12-03,4,1088.68,4354.72
1143,400,355,2023-12-22,1,1088.68,1088.68
1560,766,355,2023-02-18,4,1088.68,4354.72
2177,248,355,2023-07-03,4,1088.68,4354.72
2737,943,355,2024-06-30,4,1088.68,4354.72
298,826,152,2023-01-25,4,5538.29,22153.16
523,73,152,2024-12-14,4,5538.29,22153.16
1080,984,152,2023-03-29,2,5538.29,11076.58
1967,72,152,2023-02-07,1,5538.29,5538.29
2151,393,152,2024-10-18,2,5538.29,11076.58
299,801,19,2023-07-06,3,4185.49,12556.47
1113,455,19,2023-10-12,1,4185.49,4185.49
1260,434,19,2023-04-20,3,4185.49,12556.47
1331,751,19,2023-10-26,2,4185.49,8370.98
1793,5,19,2024-10-20,2,4185.49,8370.98
1887,870,19,2023-02-16,2,4185.49,8370.98
1941,426,19,2023-09-22,4,4185.49,16741.96
301,674,448,2024-09-19,3,5513.91,16541.73
701,746,448,2023-12-28,3,5513.91,16541.73
1010,574,448,2023-01-22,1,5513.91,5513.91
1746,750,448,2023-11-28,3,5513.91,16541.73
2050,912,448,2023-12-07,2,5513.91,11027.82
2396,88,448,2023-09-30,4,5513.91,22055.64
2471,283,448,2024-04-17,2,5513.91,11027.82
2582,795,448,2023-11-12,1,5513.91,5513.91
302,701,241,2023-12-04,2,8647.67,17295.34
641,680,241,2024-03-14,1,8647.67,8647.67
817,449,241,2024-05-13,3,8647.67,25943.010000000002
2176,237,241,2024-11-17,4,8647.67,34590.68
2989,144,241,2024-05-12,4,8647.67,34590.68
303,759,372,2023-02-06,2,4603.7,9207.4
596,550,372,2023-08-21,3,4603.7,13811.099999999999
640,742,372,2023-11-29,3,4603.7,13811.099999999999
1873,712,372,2024-11-22,1,4603.7,4603.7
2357,802,372,2023-01-04,4,4603.7,18414.8
2671,243,372,2024-11-05,4,4603.7,18414.8
304,900,381,2023-05-17,4,1899.22,7596.88
341,883,381,2024-02-17,1,1899.22,1899.22
361,12,381,2023-07-30,4,1899.22,7596.88
867,144,381,2024-06-26,4,1899.22,7596.88
1296,660,381,2023-05-10,2,1899.22,3798.44
1462,831,381,2024-09-05,4,1899.22,7596.88
2062,136,381,2024-05-07,4,1899.22,7596.88
2258,17,381,2023-09-05,2,1899.22,3798.44
2758,889,381,2023-11-14,2,1899.22,3798.44
2913,749,381,2023-06-21,4,1899.22,7596.88
305,728,344,2024-05-22,2,9748.46,19496.92
1050,505,344,2023-02-25,3,9748.46,29245.379999999997
1699,945,344,2024-08-22,2,9748.46,19496.92
1978,60,344,2023-02-17,4,9748.46,38993.84
306,315,237,2023-08-15,3,1537.45,4612.35
565,39,237,2024-07-14,2,1537.45,3074.9
1578,950,237,2024-06-15,4,1537.45,6149.8
1579,932,237,2024-10-04,4,1537.45,6149.8
1891,571,237,2024-01-15,2,1537.45,3074.9
1901,108,237,2024-07-08,2,1537.45,3074.9
2237,999,237,2024-11-01,4,1537.45,6149.8
2572,527,237,2024-07-19,2,1537.45,3074.9
310,889,484,2024-04-11,1,3169.0,3169.0
584,963,484,2024-11-28,4,3169.0,12676.0
1213,758,484,2024-07-21,1,3169.0,3169.0
1845,789,484,2023-04-09,1,3169.0,3169.0
2593,287,484,2023-01-19,1,3169.0,3169.0
2751,563,484,2023-03-27,3,3169.0,9507.0
2893,670,484,2024-11-03,2,3169.0,6338.0
311,993,153,2023-02-22,3,671.64,2014.92
445,636,153,2023-10-13,3,671.64,2014.92
1899,779,153,2024-05-18,1,671.64,671.64
2543,148,153,2024-03-02,4,671.64,2686.56
313,168,433,2024-03-08,1,6931.0,6931.0
482,326,433,2024-06-04,1,6931.0,6931.0
1094,405,433,2024-04-05,2,6931.0,13862.0
1122,182,433,2024-02-20,2,6931.0,13862.0
1712,668,433,2023-12-17,2,6931.0,13862.0
1854,364,433,2024-12-08,2,6931.0,13862.0
2001,526,433,2024-02-24,4,6931.0,27724.0
2021,122,433,2024-12-04,2,6931.0,13862.0
2749,652,433,2023-06-24,3,6931.0,20793.0
2773,634,433,2023-08-21,3,6931.0,20793.0
318,336,400,2024-01-31,3,9004.61,27013.83
1153,971,400,2024-12-13,3,9004.61,27013.83
1171,768,400,2023-08-02,4,9004.61,36018.44
2602,800,400,2024-08-09,2,9004.61,18009.22
320,1000,221,2024-02-19,3,2875.31,8625.93
1575,500,221,2023-04-21,2,2875.31,5750.62
1646,649,221,2024-04-27,2,2875.31,5750.62
1852,875,221,2023-08-28,4,2875.31,11501.24
2523,128,221,2023-07-29,4,2875.31,11501.24
323,832,211,2024-04-07,3,783.39,2350.17
931,733,211,2024-05-17,4,783.39,3133.56
1925,543,211,2023-03-06,4,783.39,3133.56
1973,269,211,2023-12-23,4,783.39,3133.56
1995,448,211,2023-11-12,1,783.39,783.39
2139,454,211,2023-05-14,4,783.39,3133.56
2146,759,211,2023-02-28,3,783.39,2350.17
2725,884,211,2023-02-28,1,783.39,783.39
2931,229,211,2023-07-09,1,783.39,783.39
326,659,182,2024-09-10,3,6437.96,19313.88
761,45,182,2023-02-15,2,6437.96,12875.92
773,758,182,2023-06-10,4,6437.96,25751.84
816,175,182,2023-06-30,3,6437.96,19313.88
1504,589,182,2023-02-28,4,6437.96,25751.84
1611,913,182,2024-09-08,3,6437.96,19313.88
1648,367,182,2023-10-06,1,6437.96,6437.96
1876,573,182,2023-01-23,2,6437.96,12875.92
2348,855,182,2023-11-03,4,6437.96,25751.84
2544,530,182,2024-05-11,4,6437.96,25751.84
327,716,499,2023-12-30,1,1861.09,1861.09
774,289,499,2024-09-26,3,1861.09,5583.2699999999995
838,856,499,2024-06-20,3,1861.09,5583.2699999999995
2096,453,499,2024-04-03,2,1861.09,3722.18
2780,498,499,2024-12-06,1,1861.09,1861.09
328,592,329,2023-05-10,3,1941.63,5824.89
362,126,329,2024-07-13,3,1941.63,5824.89
1346,268,329,2024-09-14,4,1941.63,7766.52
1538,185,329,2023-12-09,3,1941.63,5824.89
1933,613,329,2023-12-03,3,1941.63,5824.89
2920,19,329,2024-10-27,1,1941.63,1941.63
329,891,129,2023-03-25,1,5871.55,5871.55
926,532,129,2024-10-18,4,5871.55,23486.2
1158,803,129,2023-08-27,1,5871.55,5871.55
1380,56,129,2024-11-24,1,5871.55,5871.55
1983,817,129,2024-07-30,1,5871.55,5871.55
2003,13,129,2024-07-14,1,5871.55,5871.55
2538,729,129,2023-08-20,1,5871.55,5871.55
333,660,418,2023-08-02,2,8971.14,17942.28
2108,618,418,2023-12-03,3,8971.14,26913.42
2401,4,418,2023-02-02,2,8971.14,17942.28
334,95,336,2023-06-15,4,6512.36,26049.44
686,455,336,2023-04-29,3,6512.36,19537.079999999998
887,413,336,2024-05-24,1,6512.36,6512.36
959,348,336,2023-03-07,3,6512.36,19537.079999999998
1173,442,336,2023-11-24,2,6512.36,13024.72
1593,776,336,2024-07-03,2,6512.36,13024.72
1655,265,336,2024-01-21,2,6512.36,13024.72
1685,424,336,2023-11-17,2,6512.36,13024.72
2216,331,336,2024-06-24,3,6512.36,19537.079999999998
2500,386,336,2023-01-07,3,6512.36,19537.079999999998
2699,77,336,2023-02-02,1,6512.36,6512.36
336,428,360,2024-08-24,3,7122.89,21368.670000000002
338,514,402,2024-12-06,4,9380.05,37520.2
514,68,402,2024-09-10,2,9380.05,18760.1
846,451,402,2023-01-11,4,9380.05,37520.2
932,323,402,2024-11-06,2,9380.05,18760.1
1077,791,402,2024-07-26,4,9380.05,37520.2
1457,913,402,2023-03-14,4,9380.05,37520.2
1654,720,402,2023-10-16,3,9380.05,28140.149999999998
1786,916,402,2023-08-13,3,9380.05,28140.149999999998
2032,65,402,2024-08-23,3,9380.05,28140.149999999998
2684,111,402,2023-10-08,1,9380.05,9380.05
339,376,34,2023-05-03,1,8218.13,8218.13
509,25,34,2023-04-15,1,8218.13,8218.13
644,252,34,2023-12-11,4,8218.13,32872.52
972,314,34,2024-02-15,4,8218.13,32872.52
1307,144,34,2024-08-08,2,8218.13,16436.26
1495,224,34,2023-02-12,1,8218.13,8218.13
1801,460,34,2023-07-29,2,8218.13,16436.26
346,206,70,2024-07-15,1,9471.78,9471.78
452,439,70,2023-10-20,1,9471.78,9471.78
619,390,70,2023-03-21,4,9471.78,37887.12
748,726,70,2024-02-19,4,9471.78,37887.12
787,674,70,2024-02-22,4,9471.78,37887.12
1405,338,70,2023-11-27,2,9471.78,18943.56
2241,827,70,2024-07-11,3,9471.78,28415.340000000004
2262,376,70,2024-07-26,2,9471.78,18943.56
348,375,361,2024-12-14,1,9493.57,9493.57
473,835,361,2023-08-28,4,9493.57,37974.28
631,568,361,2024-07-20,1,9493.57,9493.57
924,557,361,2024-03-14,3,9493.57,28480.71
2529,685,361,2023-06-06,2,9493.57,18987.14
349,451,48,2024-04-27,3,4098.59,12295.77
593,503,48,2024-01-27,2,4098.59,8197.18
1259,654,48,2024-01-15,3,4098.59,12295.77
1729,299,48,2023-02-27,2,4098.59,8197.18
2342,288,48,2024-04-30,2,4098.59,8197.18
351,784,39,2024-12-03,4,4053.75,16215.0
1409,856,39,2023-10-01,1,4053.75,4053.75
1951,687,39,2024-11-17,1,4053.75,4053.75
2202,214,39,2023-08-21,1,4053.75,4053.75
2253,892,39,2024-03-08,4,4053.75,16215.0
2351,677,39,2023-09-21,1,4053.75,4053.75
2366,490,39,2023-01-11,1,4053.75,4053.75
2627,855,39,2024-03-25,1,4053.75,4053.75
2693,858,39,2023-03-27,4,4053.75,16215.0
2984,503,39,2024-04-26,2,4053.75,8107.5
353,179,490,2024-11-23,3,8566.55,25699.649999999998
2622,72,490,2023-02-25,4,8566.55,34266.2
354,210,10,2023-03-19,3,8023.51,24070.53
508,414,10,2023-01-22,4,8023.51,32094.04
915,335,10,2024-03-24,2,8023.51,16047.02
993,220,10,2024-11-27,3,8023.51,24070.53
1309,830,10,2023-05-10,2,8023.51,16047.02
1354,494,10,2023-06-02,3,8023.51,24070.53
1650,44,10,2024-09-21,4,8023.51,32094.04
1814,132,10,2023-10-26,2,8023.51,16047.02
2004,903,10,2024-03-19,4,8023.51,32094.04
2406,908,10,2024-03-18,3,8023.51,24070.53
355,500,30,2024-02-16,1,7435.71,7435.71
487,508,30,2023-06-22,3,7435.71,22307.13
1463,503,30,2023-04-16,2,7435.71,14871.42
1828,852,30,2024-05-06,3,7435.71,22307.13
2820,87,30,2023-01-17,1,7435.71,7435.71
2915,582,30,2023-11-07,4,7435.71,29742.84
356,464,244,2023-03-16,1,1608.06,1608.06
360,113,244,2023-01-15,1,1608.06,1608.06
1417,11,244,2024-11-12,3,1608.06,4824.18
1610,511,244,2024-10-01,1,1608.06,1608.06
2709,207,244,2023-05-24,2,1608.06,3216.12
357,840,274,2023-10-22,2,8255.4,16510.8
1084,204,274,2023-03-23,2,8255.4,16510.8
2282,180,274,2024-09-25,3,8255.4,24766.199999999997
363,565,479,2023-03-27,1,9533.68,9533.68
1724,244,479,2023-02-23,3,9533.68,28601.04
